100.0757	45.3	1.7%	[100.07569, 2.84e-06, 'b(V)']	[100.07569, 2.84e-06, 'y(V)-H2O']
101.07097	3408.0	77.8%	[101.07094, 2.346e-05, 'IQ']	[101.07094, 2.346e-05, 'a(AG)']
101.10732	337.8	20.9%	[101.10732, -6.51e-06, 'IK']
102.05499	4191.5	82.6%	[102.05495, 3.407e-05, 'IE']	[102.05495, 3.407e-05, 'b(T)']	[102.05495, 3.407e-05, 'y(T)-H2O']
103.0542	83.0	3.7%	[103.05423, -3.532e-05, 'IF-NH3']
104.05287	2775.6	53.4%	[104.05285, 1.527e-05, 'IM']
105.06585	204.1	7.5%	[105.06585, -7.64e-06, 'C3H8N2O2']
106.04867	80.5	3.5%	[106.04853, 0.00014, 'CH5N4O2']
110.07131	7764.9	84.4%	[110.07127, 3.857e-05, 'IH']
111.07475	187.6	12.2%	[111.07467, 7.907e-05, 'IH+i']
112.08688	934.3	53.7%	[112.08692, -4.044e-05, 'IR-NH3']
113.0709	353.7	20.9%	[113.07094, -3.998e-05, 'a(AS)-H2O']	[113.07094, -3.998e-05, 'a(GT)-H2O']
114.09134	74.0	2.2%	[114.09134, 4.9e-07, 'b(I)']	[114.09134, 4.9e-07, 'b(L)']	[114.09134, 4.9e-07, 'y(I)-H2O']	[114.09134, 4.9e-07, 'y(L)-H2O']
115.05022	202.6	9.6%	[115.0502, 2.09e-05, 'b(N)']	[115.0502, 2.09e-05, 'b(GG)']	[115.0502, 2.09e-05, 'y(N)-H2O']	[115.0502, 2.09e-05, 'y(GG)-H2O']
115.08658	954.2	47.9%	[115.08659, -9.08e-06, 'a(AA)']
116.01643	68.6	3.2%	[116.01646, -2.869e-05, 'IC[Carbamidomethyl]-NH3']	[116.01646, -2.869e-05, 'a(CG)-NH3']
116.07058	734.7	38.5%	[116.0706, -1.867e-05, 'y(P)']	[116.0706, -1.867e-05, 'IR+H2O+H2O-N3H7']
117.06583	90.5	4.0%	[117.06585, -1.826e-05, 'a(GS)']
117.10226	121.7	4.1%	[117.10224, 2.274e-05, 'C5H12N2O']
119.04909	223.3	13.0%	[119.04914, -4.751e-05, 'IY-NH3']
119.08154	206.6	5.5%	[119.0815, 3.893e-05, 'C4H10N2O2']
120.0808	5103.5	69.9%	[120.08078, 2.286e-05, 'IF']
121.0842	339.4	16.6%	[121.08418, 2.32e-05, 'IF+i']
126.05494	155.2	10.3%	[126.05495, -5.38e-06, 'b(AA)-NH3']	[126.05495, -5.38e-06, 'y(AA)-H2O-NH3']	[126.05495, -5.38e-06, 'a(ST)-H2O-NH3']
126.09132	100.8	2.3%	[126.09134, -1.537e-05, 'a(AV)-NH3']	[126.09134, -1.537e-05, 'a(GI)-NH3']	[126.09134, -1.537e-05, 'a(GL)-NH3']
127.05018	126.1	7.9%	[127.0502, -1.515e-05, 'a(DG)-H2O']	[127.0502, -1.515e-05, 'a(GN)-NH3']	[127.0502, -1.515e-05, 'b(GS)-H2O']	[127.0502, -1.515e-05, 'a(GGG)-NH3']
127.08657	669.2	26.2%	[127.08659, -1.514e-05, 'a(GP)']	[127.08659, -1.514e-05, 'a(AT)-H2O']
128.10697	152.9	5.2%
129.06586	1318.9	56.7%	[129.06585, 1.527e-05, 'IQ+CO']	[129.06585, 1.527e-05, 'b(Q)']	[129.06585, 1.527e-05, 'b(AG)']	[129.06585, 1.527e-05, 'y(Q)-H2O']	[129.06585, 1.527e-05, 'y(AG)-H2O']	[129.06585, 1.527e-05, 'a(SS)-H2O']
129.09244	52.9	2.5%
129.10226	11921.1	97.4%	[129.10224, 2.528e-05, 'IK+CO']	[129.10224, 2.528e-05, 'b(K)']	[129.10224, 2.528e-05, 'a(GV)']	[129.10224, 2.528e-05, 'IK+CO+H2O-H2O']	[129.10224, 2.528e-05, 'y(K)-H2O']
129.11251	132.5	8.1%	[129.11347, -0.00095472, 'IR']
130.04985	308.4	21.6%	[130.04987, -1.455e-05, 'b(E)']	[130.04987, -1.455e-05, 'y(E)-H2O']	[130.04987, -1.455e-05, 'y(Q)-NH3']	[130.04987, -1.455e-05, 'y(AG)-NH3']	[130.04987, -1.455e-05, 'a(SS)-NH3']
130.06513	128.2	6.9%	[130.06513, 5.45e-06, 'IW-CH3N']	[130.06513, 5.45e-06, 'b(F)-H2O']
130.08632	4144.7	85.6%	[130.08626, 6.546e-05, 'IK+CO+H2O-NH3']	[130.08626, 6.546e-05, 'y(K)-NH3']
130.09646	55.5	4.3%
130.10557	466.4	37.6%	[130.10564, -6.454e-05, 'b(K)+i']	[130.10564, -6.454e-05, 'y(K)+i-H2O']
131.08136	331.3	14.3%	[131.0815, -0.00013438, 'a(AS)']	[131.0815, -0.00013438, 'a(GT)']
131.08998	61.2	6.0%	[131.08966, 0.00032562, 'y(K)+i-NH3']
131.11787	352.2	12.4%
132.07676	53.8	2.7%
132.08074	94.4	4.8%	[132.08078, -3.424e-05, 'IW-CHN']	[132.08078, -3.424e-05, 'a(PP)-H2O-NH3']
133.04301	439.0	22.4%	[133.04301, 5.88e-06, 'IC[Carbamidomethyl]']	[133.04301, 5.88e-06, 'a(CG)']
133.06074	224.8	10.7%	[133.06077, -2.411e-05, 'y(N)']	[133.06077, -2.411e-05, 'y(GG)']
136.06186	59.2	3.1%
136.07572	6523.3	83.2%	[136.07569, 3.616e-05, 'IY']	[136.07569, 3.616e-05, 'b(AV)-H2O-NH3']	[136.07569, 3.616e-05, 'b(GI)-H2O-NH3']	[136.07569, 3.616e-05, 'b(GL)-H2O-NH3']	[136.07569, 3.616e-05, 'a(PT)-H2O-NH3']
137.07914	419.8	26.9%	[137.07909, 5.622e-05, 'IY+i']
138.06618	137.4	10.0%	[138.06619, -3.75e-06, 'b(H)']	[138.06619, -3.75e-06, 'IH+CO+H2O-H2O']	[138.06619, -3.75e-06, 'y(H)-H2O']
140.07063	136.9	6.2%	[140.0706, 3.628e-05, 'b(GV)-NH3']	[140.0706, 3.628e-05, 'y(GV)-H2O-NH3']	[140.0706, 3.628e-05, 'a(PS)-NH3']	[140.0706, 3.628e-05, 'a(TT)-H2O-NH3']
141.06582	444.5	27.1%	[141.06585, -2.374e-05, 'a(AD)-H2O']	[141.06585, -2.374e-05, 'a(AN)-NH3']	[141.06585, -2.374e-05, 'b(AS)-H2O']	[141.06585, -2.374e-05, 'a(EG)-H2O']	[141.06585, -2.374e-05, 'a(GQ)-NH3']	[141.06585, -2.374e-05, 'b(GT)-H2O']	[141.06585, -2.374e-05, 'a(AGG)-NH3']
141.10223	470.3	25.5%	[141.10224, -3.74e-06, 'a(AP)']	[141.10224, -3.74e-06, 'a(GK)-NH3']	[141.10224, -3.74e-06, 'a(SV)-H2O']
142.12267	100.5	4.1%
143.08156	398.2	21.1%	[143.0815, 6.618e-05, 'b(AA)']	[143.0815, 6.618e-05, 'y(AA)-H2O']	[143.0815, 6.618e-05, 'a(ST)-H2O']
143.11791	958.0	35.8%	[143.11789, 2.618e-05, 'a(AV)']	[143.11789, 2.618e-05, 'a(GI)']	[143.11789, 2.618e-05, 'a(GL)']
144.0655	47.8	2.7%	[144.06552, -1.388e-05, 'y(AA)-NH3']	[144.06552, -1.388e-05, 'a(ST)-NH3']
144.08082	66.6	1.9%
145.06078	173.8	11.7%	[145.06077, 1.603e-05, 'a(DG)']	[145.06077, 1.603e-05, 'b(GS)']	[145.06077, 1.603e-05, 'y(GS)-H2O']
145.09716	325.2	12.7%	[145.09715, 1.603e-05, 'a(AT)']
146.06339	54.6	2.7%
147.04408	82.4	5.3%	[147.04406, 2.582e-05, 'b(Y)-NH3']	[147.04406, 2.582e-05, 'y(Y)-H2O-NH3']
147.07647	171.4	11.7%	[147.07642, 5.582e-05, 'y(Q)']	[147.07642, 5.582e-05, 'y(AG)']	[147.07642, 5.582e-05, 'a(SS)']
147.10049	88.7	4.1%
147.11282	7185.1	94.3%	[147.1128, 2.581e-05, 'IK+CO+H2O']	[147.1128, 2.581e-05, 'y(K)']
148.11617	239.0	22.4%	[148.1162, -2.432e-05, 'y(K)+i']
149.04491	153.7	5.7%	[149.04608, -0.00116446, 'b(M[Oxidation])+i']	[149.04608, -0.00116446, 'y(M[Oxidation])+i-H2O']
149.07433	96.6	3.4%
150.05833	43.2	1.6%	[150.05833, 5.37e-06, 'y(M)']
154.0975	52.5	1.9%	[154.09749, 1.455e-05, 'a(AQ)-H2O']	[154.09749, 1.455e-05, 'a(AAG)-H2O']
155.08141	651.2	39.5%	[155.0815, -8.568e-05, 'b(GP)']	[155.0815, -8.568e-05, 'a(AE)-H2O']	[155.0815, -8.568e-05, 'a(AQ)-NH3']	[155.0815, -8.568e-05, 'b(AT)-H2O']	[155.0815, -8.568e-05, 'y(GP)-H2O']	[155.0815, -8.568e-05, 'a(AAG)-NH3']
