100.07624	-5.295991182723018
101.07151	-5.540662825536203
101.10785	-5.143049978972838
102.05552	-5.389253253753129
103.05472	-4.657741810430651
104.0534	-5.189670441511213
105.06638	-4.949276883510662
106.04918	-6.034973060100221
110.07181	-4.815062095676738
111.07524	-5.491803618144271
112.07625	-4.907398053804355
112.08737	-3.925524940822711
113.07139	-3.8913625218466796
114.09182	-4.031857094196966
115.0507	-4.172091641908569
115.08706	-3.9969904399808875
116.01691	-3.792565266950239
116.07105	-3.790796291222756
117.06628	-3.5877243448879415
117.10271	-3.9281913298430213
119.04955	-3.3599570478159877
119.08199	-4.030852698464444
120.08124	-3.7474773231819447
121.08464	-4.129360305103567
126.05535	-3.0145581848522935
126.09172	-2.9343807224351894
127.05058	-2.8335255272020685
127.08698	-2.990087419960457
129.06624	-2.8667535584314368
129.10264	-3.02086171509348
129.11289	4.492172660218953
130.05023	-2.6912753746322586
130.06552	-2.921613300074818
130.08671	-3.459243386599275
130.10595	-2.690122788726665
131.08172	-1.6020567356949684
131.09034	-5.568710218001925
132.08111	-2.42275983810395
133.04336	-2.5555645501405895
133.0611	-2.40491618979809
136.07605	-2.572097997332551
137.07948	-3.1368763597994267
138.06651	-2.245299957334315
139.08683	-1.6536461764227781
140.07096	-2.4273472442706243
141.06614	-1.913999666287791
141.10255	-2.1261179833721906
143.08187	-2.446158217487859
143.11822	-2.2359189336846708
144.06582	-2.01297297361893
145.0611	-2.2059720924693256
145.09748	-2.2054189210470363
147.0444	-2.2442253600297914
147.0768	-2.5156989815226667
147.11314	-2.243176664437085
148.11649	-2.227981216092911
149.04522	5.434562902841909
153.06614	-1.7639466219052793
155.08172	-1.2896444330488377
155.11816	-1.6761445623748383
156.07705	-1.7939891140904438
157.06106	-1.7827494946692535
157.09727	-0.6365487637166926
157.10919	-5.028375782804494
157.13385	-1.909204107538085
158.09269	-1.7711161320847808
159.0768	-2.3259261862565204
159.09194	-1.5714210030346312
159.11313	-2.011151836935809
161.09239	-1.9243653644775933
165.10262	-2.241035666637049
166.06151	-2.348533072484681
167.05585	4.429636687783463
167.08171	-1.137169548720029
167.09332	-3.4112792692249827
169.06108	-1.7745098896170413
169.09746	-1.7149904116219374
169.13387	-1.891996163868754
170.06037	-1.8816884149953452
170.09271	-1.7049556061055315
171.07673	-1.7536023270380992
171.11312	-1.7532293941733559
171.14955	-2.04499945340086
172.07193	-1.4528830155764059
172.10829	-1.336369797926361
173.05606	-2.080255262010117
173.09247	-2.253136209839157
173.12886	-2.3104232724315388
175.07179	-2.5132612326572796
175.09051	-3.084128867240589
175.11939	-2.455473836497992
176.12239	-0.45422981644005334
181.06102	-1.3255218400800777
181.09739	-1.214817536011282
182.09288	-2.526189926487962
182.12919	-2.1413419044260005
183.07677	-1.8571480079101619
183.1132	-2.0752235177851532
183.14954	-1.856410066569227
184.10841	-1.846741574755519
185.05605	-1.8913226005554744
185.09233	-1.3506791853706974
185.12883	-1.944595709962169
185.16527	-2.268249198929991
186.0877	-1.988313923338065
186.12406	-1.8267420553561489
187.07167	-1.710577408660415
187.10806	-1.76368996565505
187.14446	-1.8702165871112153
189.08731	-1.6394570968564532
191.08518	-1.5176501667740536
191.11823	-1.7266829731899733
193.09751	-1.760771658495703
195.0766	-0.8714533723841464
195.08832	-3.3318356250996017
195.11301	-0.9737956444836537
196.1448	-1.7843993352938843
197.12885	-1.927677053981252
197.16504	-0.9636606564014086
198.08764	-1.5649664366696128
198.12408	-1.8170465741354282
199.07164	-1.4567642274525636
199.10799	-1.3058258419919455
199.14445	-1.65709147893613
199.18087	-1.8576116566436804
200.10341	-2.1488936924063315
200.13967	-1.498955562867085
201.08745	-2.2378375173916503
201.12372	-1.6905047281070171
202.08265	-1.979392198299461
203.06653	-1.32961536556429
203.08514	-1.2310124011481938
203.103	-1.7232666600063105
203.12167	-1.9692670279812168
204.13463	-1.7145577761147113
207.11314	-1.545051732181958
209.09225	-0.8130389823393622
209.10385	-2.5346323397341606
211.10796	-1.089491209051237
211.14436	-1.1366644578614828
212.10327	-1.3672604697795503
213.08722	-1.032442219187805
213.16006	-1.3604819519973625
214.1189	-1.2609833087195665
214.15535	-1.587635124092363
215.10295	-1.3946830523896732
215.1394	-1.719818227558686
