100.07624	46.8	[100.07569, -1e-05, 'b(V)']	[100.0756953163, -1e-05, 'y(V)-H2O']
101.07151	3389.6	[101.07094, 1e-05, 'IQ']	[101.07094, 1e-05, 'a(AG)']
101.10785	342.1	[101.10732, -2e-05, 'IK']
102.05552	4339.2	[102.05495531630001, 1e-05, 'y(T)-H2O']	[102.05495, 2e-05, 'IE']	[102.05495, 2e-05, 'b(T)']
103.05472	85.6	[103.05423089899, -5e-05, 'IF-NH3']
104.0534	2857.2	[104.05285, 1e-05, 'IM']
105.06638	204.6	[105.06585350528, 0.0, 'C3H8N2O2']
106.04918	80.3	[106.04852641867001, 0.00013, 'CH5N4O2']
110.07181	7749.5	[110.07127, 5e-05, 'IH']
111.07524	190.0	[111.07467, 9e-05, 'IH+i']
112.08737	944.6	[112.08692089899, -2e-05, 'IR-NH3']
113.07139	367.4	[113.07093531630001, -1e-05, 'a(AS)-H2O']	[113.07093531630001, -1e-05, 'a(GT)-H2O']
114.09182	79.8	[114.0913453163, 1e-05, 'y(I)-H2O']	[114.0913453163, 1e-05, 'y(L)-H2O']	[114.09134, 2e-05, 'b(I)']	[114.09134, 2e-05, 'b(L)']
115.0507	209.6	[115.0502, 4e-05, 'b(N)']	[115.0502, 4e-05, 'b(GG)']	[115.0502053163, 4e-05, 'y(N)-H2O']	[115.0502053163, 4e-05, 'y(GG)-H2O']
115.08706	962.5	[115.08659, 1e-05, 'a(AA)']
116.01691	68.9	[116.01646089899, 0.0, 'IC[Carbamidomethyl]-NH3']	[116.01646089899, 0.0, 'a(CG)-NH3']
116.07105	716.1	[116.0706, 0.0, 'y(P)']	[116.0706, 0.0, 'IR+H2O+H2O-N3H7']
117.06628	87.6	[117.06585, -1e-05, 'a(GS)']
117.10271	123.1	[117.102239014, 3e-05, 'C5H12N2O']
119.04955	221.8	[119.04914089899, -1e-05, 'IY-NH3']
119.08199	183.9	[119.08150356942001, 5e-05, 'C4H10N2O2']
120.08124	4561.7	[120.08078, 3e-05, 'IF']
121.08464	335.9	[121.08418, 4e-05, 'IF+i']
126.05535	156.8	[126.05495089899, 0.0, 'b(AA)-NH3']	[126.05495621529, 0.0, 'y(AA)-H2O-NH3']	[126.05495621529, 0.0, 'a(ST)-H2O-NH3']
126.09172	105.6	[126.09134089898998, -1e-05, 'a(AV)-NH3']	[126.09134089898998, -1e-05, 'a(GI)-NH3']	[126.09134089898998, -1e-05, 'a(GL)-NH3']
127.05058	126.7	[127.05020089899, 0.0, 'a(GN)-NH3']	[127.05020089899, 0.0, 'a(GGG)-NH3']	[127.0502053163, -1e-05, 'a(DG)-H2O']	[127.0502053163, -1e-05, 'b(GS)-H2O']
127.08698	671.0	[127.08659, 0.0, 'a(GP)']	[127.0865853163, 0.0, 'a(AT)-H2O']
128.10735	149.2
129.06624	1275.5	[129.0658553163, 0.0, 'y(Q)-H2O']	[129.0658553163, 0.0, 'y(AG)-H2O']	[129.0658553163, 0.0, 'a(SS)-H2O']	[129.06585, 1e-05, 'IQ+CO']	[129.06585, 1e-05, 'b(Q)']	[129.06585, 1e-05, 'b(AG)']
129.09282	53.8
129.10264	12156.0	[129.10224, 2e-05, 'b(K)']	[129.10224, 2e-05, 'a(GV)']	[129.10223531629998, 2e-05, 'IK+CO+H2O-H2O']	[129.10223531629998, 2e-05, 'y(K)-H2O']	[129.10223, 3e-05, 'IK+CO']
129.11289	130.0	[129.11347, -0.00095, 'IR']
130.05023	305.9	[130.0498653163, 0.0, 'y(E)-H2O']	[130.04987, -1e-05, 'b(E)']	[130.04987089899, -1e-05, 'y(Q)-NH3']	[130.04987089899, -1e-05, 'y(AG)-NH3']	[130.04987089899, -1e-05, 'a(SS)-NH3']
130.06552	125.4	[130.06512, 2e-05, 'IW-CH3N']	[130.0651253163, 2e-05, 'b(F)-H2O']
130.08671	4051.6	[130.08625089899, 8e-05, 'IK+CO+H2O-NH3']	[130.08625089899, 8e-05, 'y(K)-NH3']
130.09685	55.0
130.10595	473.9	[130.10563531629998, -5e-05, 'y(K)+i-H2O']	[130.10564, -6e-05, 'b(K)+i']
131.08172	329.7	[131.0815, -0.00015, 'a(AS)']	[131.0815, -0.00015, 'a(GT)']
131.09034	61.5	[131.08965089899, 0.00031, 'y(K)+i-NH3']
131.11823	349.8
132.07712	57.5
132.08111	94.5	[132.08077, -2e-05, 'IW-CHN']	[132.08077621528997, -3e-05, 'a(PP)-H2O-NH3']
133.04336	445.6	[133.04301, -1e-05, 'IC[Carbamidomethyl]']	[133.04301, -1e-05, 'a(CG)']
133.0611	232.5	[133.06077, -3e-05, 'y(N)']	[133.06077, -3e-05, 'y(GG)']
136.06218	61.5
136.07605	6213.8	[136.07569, 0.0, 'IY']	[136.07568621528998, 0.0, 'b(AV)-H2O-NH3']	[136.07568621528998, 0.0, 'b(GI)-H2O-NH3']	[136.07568621528998, 0.0, 'b(GL)-H2O-NH3']	[136.07568621528998, 0.0, 'a(PT)-H2O-NH3']
137.07948	418.5	[137.07909, 3e-05, 'IY+i']
138.06651	138.2	[138.06619, -2e-05, 'b(H)']	[138.0661853163, -2e-05, 'IH+CO+H2O-H2O']	[138.0661853163, -2e-05, 'y(H)-H2O']
140.07096	140.1	[140.07060621529, 0.0, 'y(GV)-H2O-NH3']	[140.07060621529, 0.0, 'a(TT)-H2O-NH3']	[140.07060089899, 1e-05, 'b(GV)-NH3']	[140.07060089899, 1e-05, 'a(PS)-NH3']
